2.43E+02,7.90E+02,,,,,,,,,,,,,,,,,,
1.95E+03,6.10E+02,,,,,,,,,,,,,,,,,,
3.02E+01,5.96E+02,,,,,,,,,,,,,,,,,,
9.01E+01,8.05E+02,,,,,,,,,,,,,,,,,,
3.65E+01,5.33E+02,,,,,,,,,,,,,,,,,,
6.35E+02,6.49E+02,,,,,,,,,,,,,,,,,,
8.49E+02,8.52E+02,,,,,,,,,,,,,,,,,,
2.60E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.51E+02,4.00E+02,,,,,,,,,,,,,,,,,,
4.88E+02,7.31E+02,,,,,,,,,,,,,,,,,,
1.47E+02,4.28E+02,,,,,,,,,,,,,,,,,,
1.47E+03,5.87E+02,,,,,,,,,,,,,,,,,,
1.95E+03,4.32E+02,,,,,,,,,,,,,,,,,,
2.94E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.47E+03,8.49E+02,,,,,,,,,,,,,,,,,,
3.88E+02,6.06E+02,,,,,,,,,,,,,,,,,,
1.03E+03,4.83E+02,,,,,,,,,,,,,,,,,,
1.37E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.52E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.40E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,8.93E+02,,,,,,,,,,,,,,,,,,
6.20E+02,6.49E+02,,,,,,,,,,,,,,,,,,
3.85E+02,8.29E+02,,,,,,,,,,,,,,,,,,
5.72E+02,4.49E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.99E+02,8.95E+02,,,,,,,,,,,,,,,,,,
2.87E+02,4.00E+02,,,,,,,,,,,,,,,,,,
6.78E+01,5.82E+02,,,,,,,,,,,,,,,,,,
2.62E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.50E+02,4.00E+02,,,,,,,,,,,,,,,,,,
5.70E+02,8.70E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.59E+02,4.00E+02,,,,,,,,,,,,,,,,,,
5.70E+02,4.38E+02,,,,,,,,,,,,,,,,,,
3.94E+02,4.36E+02,,,,,,,,,,,,,,,,,,
7.60E+02,8.17E+02,,,,,,,,,,,,,,,,,,
5.72E+02,8.98E+02,,,,,,,,,,,,,,,,,,
2.72E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.90E+02,6.99E+02,,,,,,,,,,,,,,,,,,
8.72E+02,7.94E+02,,,,,,,,,,,,,,,,,,
2.77E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.61E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,4.32E+02,,,,,,,,,,,,,,,,,,
1.72E+03,8.29E+02,,,,,,,,,,,,,,,,,,
1.38E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.31E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.33E+03,9.00E+02,,,,,,,,,,,,,,,,,,
7.80E+02,7.92E+02,,,,,,,,,,,,,,,,,,
7.32E+01,6.36E+02,,,,,,,,,,,,,,,,,,
8.00E+01,7.04E+02,,,,,,,,,,,,,,,,,,
2.77E+02,4.00E+02,,,,,,,,,,,,,,,,,,
8.30E+02,6.29E+02,,,,,,,,,,,,,,,,,,
2.97E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.80E+02,4.01E+02,,,,,,,,,,,,,,,,,,
1.30E+03,9.00E+02,,,,,,,,,,,,,,,,,,
3.79E+02,6.32E+02,,,,,,,,,,,,,,,,,,
3.82E+02,6.54E+02,,,,,,,,,,,,,,,,,,
2.68E+02,4.00E+02,,,,,,,,,,,,,,,,,,
8.66E+02,8.11E+02,,,,,,,,,,,,,,,,,,
2.52E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.81E+02,7.15E+02,,,,,,,,,,,,,,,,,,
3.85E+02,5.14E+02,,,,,,,,,,,,,,,,,,
5.70E+02,7.71E+02,,,,,,,,,,,,,,,,,,
2.73E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,7.29E+02,,,,,,,,,,,,,,,,,,
8.66E+01,7.70E+02,,,,,,,,,,,,,,,,,,
8.32E+02,5.38E+02,,,,,,,,,,,,,,,,,,
1.63E+03,7.41E+02,,,,,,,,,,,,,,,,,,
2.60E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.84E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.63E+03,7.34E+02,,,,,,,,,,,,,,,,,,
4.92E+02,7.86E+02,,,,,,,,,,,,,,,,,,
3.85E+02,8.49E+02,,,,,,,,,,,,,,,,,,
2.50E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,5.24E+02,,,,,,,,,,,,,,,,,,
1.67E+02,5.79E+02,,,,,,,,,,,,,,,,,,
2.56E+02,4.00E+02,,,,,,,,,,,,,,,,,,
6.31E+02,9.00E+02,,,,,,,,,,,,,,,,,,
2.29E+02,7.20E+02,,,,,,,,,,,,,,,,,,
3.88E+02,6.66E+02,,,,,,,,,,,,,,,,,,
2.35E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.54E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,7.10E+02,,,,,,,,,,,,,,,,,,
1.63E+03,6.92E+02,,,,,,,,,,,,,,,,,,
2.28E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.38E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.98E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.05E+03,6.57E+02,,,,,,,,,,,,,,,,,,
1.40E+02,4.97E+02,,,,,,,,,,,,,,,,,,
7.80E+02,6.63E+02,,,,,,,,,,,,,,,,,,
1.36E+03,4.00E+02,,,,,,,,,,,,,,,,,,
6.18E+02,8.98E+02,,,,,,,,,,,,,,,,,,
2.85E+02,4.00E+02,,,,,,,,,,,,,,,,,,
4.46E+02,8.98E+02,,,,,,,,,,,,,,,,,,
1.63E+03,4.61E+02,,,,,,,,,,,,,,,,,,
3.88E+02,8.10E+02,,,,,,,,,,,,,,,,,,
1.95E+02,8.57E+02,,,,,,,,,,,,,,,,,,
1.72E+03,5.84E+02,,,,,,,,,,,,,,,,,,
2.77E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.92E+03,4.00E+02,,,,,,,,,,,,,,,,,,
8.30E+02,4.44E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.91E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.96E+03,7.47E+02,,,,,,,,,,,,,,,,,,
1.03E+03,7.24E+02,,,,,,,,,,,,,,,,,,
1.39E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,8.16E+02,,,,,,,,,,,,,,,,,,
1.03E+03,8.76E+02,,,,,,,,,,,,,,,,,,
6.55E+02,4.02E+02,,,,,,,,,,,,,,,,,,
2.60E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,4.39E+02,,,,,,,,,,,,,,,,,,
2.38E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.91E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.63E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,5.86E+02,,,,,,,,,,,,,,,,,,
8.32E+02,8.31E+02,,,,,,,,,,,,,,,,,,
1.00E+03,8.36E+02,,,,,,,,,,,,,,,,,,
3.90E+02,5.40E+02,,,,,,,,,,,,,,,,,,
2.27E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.27E+01,5.71E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.53E+03,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,5.35E+02,,,,,,,,,,,,,,,,,,
5.72E+02,4.47E+02,,,,,,,,,,,,,,,,,,
2.66E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.44E+02,4.59E+02,,,,,,,,,,,,,,,,,,
1.96E+03,7.13E+02,,,,,,,,,,,,,,,,,,
4.88E+02,6.24E+02,,,,,,,,,,,,,,,,,,
1.31E+03,9.00E+02,,,,,,,,,,,,,,,,,,
3.97E+02,8.85E+02,,,,,,,,,,,,,,,,,,
1.38E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,5.33E+02,,,,,,,,,,,,,,,,,,
1.03E+03,7.81E+02,,,,,,,,,,,,,,,,,,
4.92E+02,6.03E+02,,,,,,,,,,,,,,,,,,
4.88E+02,5.66E+02,,,,,,,,,,,,,,,,,,
1.02E+03,8.79E+02,,,,,,,,,,,,,,,,,,
1.89E+03,6.50E+02,,,,,,,,,,,,,,,,,,
2.03E+03,8.16E+02,,,,,,,,,,,,,,,,,,
2.92E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.40E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.55E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.82E+03,8.72E+02,,,,,,,,,,,,,,,,,,
7.75E+02,8.80E+02,,,,,,,,,,,,,,,,,,
7.80E+02,6.00E+02,,,,,,,,,,,,,,,,,,
2.78E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.64E+02,8.95E+02,,,,,,,,,,,,,,,,,,
1.72E+03,8.06E+02,,,,,,,,,,,,,,,,,,
8.32E+02,4.62E+02,,,,,,,,,,,,,,,,,,
2.74E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.51E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.75E+02,4.00E+02,,,,,,,,,,,,,,,,,,
8.30E+02,6.94E+02,,,,,,,,,,,,,,,,,,
1.55E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,9.00E+02,,,,,,,,,,,,,,,,,,
3.88E+02,8.43E+02,,,,,,,,,,,,,,,,,,
2.64E+02,6.29E+02,,,,,,,,,,,,,,,,,,
1.86E+03,9.00E+02,,,,,,,,,,,,,,,,,,
3.98E+02,8.80E+02,,,,,,,,,,,,,,,,,,
2.98E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.85E+02,8.49E+02,,,,,,,,,,,,,,,,,,
1.42E+03,8.58E+02,,,,,,,,,,,,,,,,,,
2.54E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.44E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.85E+02,7.49E+02,,,,,,,,,,,,,,,,,,
1.42E+03,4.49E+02,,,,,,,,,,,,,,,,,,
1.96E+03,8.08E+02,,,,,,,,,,,,,,,,,,
3.90E+02,8.42E+02,,,,,,,,,,,,,,,,,,
1.88E+03,9.00E+02,,,,,,,,,,,,,,,,,,
3.88E+02,5.82E+02,,,,,,,,,,,,,,,,,,
1.38E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.03E+03,8.53E+02,,,,,,,,,,,,,,,,,,
2.32E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.96E+03,8.35E+02,,,,,,,,,,,,,,,,,,
2.03E+03,6.85E+02,,,,,,,,,,,,,,,,,,
1.37E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.73E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.70E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.25E+03,6.76E+02,,,,,,,,,,,,,,,,,,
4.00E+02,8.99E+02,,,,,,,,,,,,,,,,,,
3.01E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.80E+02,8.63E+02,,,,,,,,,,,,,,,,,,
2.61E+02,4.00E+02,,,,,,,,,,,,,,,,,,
6.18E+02,6.51E+02,,,,,,,,,,,,,,,,,,
2.03E+03,5.13E+02,,,,,,,,,,,,,,,,,,
3.90E+02,9.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,6.60E+02,,,,,,,,,,,,,,,,,,
1.72E+03,7.63E+02,,,,,,,,,,,,,,,,,,
5.79E+02,6.49E+02,,,,,,,,,,,,,,,,,,
5.72E+02,7.33E+02,,,,,,,,,,,,,,,,,,
1.03E+03,7.07E+02,,,,,,,,,,,,,,,,,,
1.10E+02,7.93E+02,,,,,,,,,,,,,,,,,,
2.80E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.27E+02,6.78E+02,,,,,,,,,,,,,,,,,,
2.99E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,8.05E+02,,,,,,,,,,,,,,,,,,
7.80E+02,7.78E+02,,,,,,,,,,,,,,,,,,
1.89E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.67E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.25E+03,6.38E+02,,,,,,,,,,,,,,,,,,
5.70E+02,4.48E+02,,,,,,,,,,,,,,,,,,
3.94E+02,8.90E+02,,,,,,,,,,,,,,,,,,
3.85E+02,6.97E+02,,,,,,,,,,,,,,,,,,
1.38E+03,4.00E+02,,,,,,,,,,,,,,,,,,
6.09E+02,8.98E+02,,,,,,,,,,,,,,,,,,
1.29E+03,8.85E+02,,,,,,,,,,,,,,,,,,
7.80E+02,4.14E+02,,,,,,,,,,,,,,,,,,
1.54E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.63E+03,6.73E+02,,,,,,,,,,,,,,,,,,
1.38E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.58E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.86E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.34E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.98E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.78E+02,6.47E+02,,,,,,,,,,,,,,,,,,
1.10E+02,8.01E+02,,,,,,,,,,,,,,,,,,
1.12E+02,7.76E+02,,,,,,,,,,,,,,,,,,
5.97E+02,6.49E+02,,,,,,,,,,,,,,,,,,
1.93E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,7.40E+02,,,,,,,,,,,,,,,,,,
8.59E+01,7.63E+02,,,,,,,,,,,,,,,,,,
6.00E+02,9.00E+02,,,,,,,,,,,,,,,,,,
4.35E+01,4.63E+02,,,,,,,,,,,,,,,,,,
2.59E+02,4.00E+02,,,,,,,,,,,,,,,,,,
4.72E+02,9.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,4.42E+02,,,,,,,,,,,,,,,,,,
2.47E+02,8.13E+02,,,,,,,,,,,,,,,,,,
8.30E+02,5.51E+02,,,,,,,,,,,,,,,,,,
4.65E+01,4.33E+02,,,,,,,,,,,,,,,,,,
3.00E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.80E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.01E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,8.38E+02,,,,,,,,,,,,,,,,,,
5.91E+02,9.00E+02,,,,,,,,,,,,,,,,,,
2.26E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.79E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.34E+02,7.10E+02,,,,,,,,,,,,,,,,,,
4.88E+02,8.35E+02,,,,,,,,,,,,,,,,,,
5.70E+02,6.58E+02,,,,,,,,,,,,,,,,,,
2.99E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.89E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.87E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.79E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.41E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,6.71E+02,,,,,,,,,,,,,,,,,,
1.03E+03,6.37E+02,,,,,,,,,,,,,,,,,,
1.37E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,6.79E+02,,,,,,,,,,,,,,,,,,
9.90E+02,7.99E+02,,,,,,,,,,,,,,,,,,
1.03E+03,5.25E+02,,,,,,,,,,,,,,,,,,
3.94E+02,8.75E+02,,,,,,,,,,,,,,,,,,
8.32E+02,7.34E+02,,,,,,,,,,,,,,,,,,
5.70E+02,8.42E+02,,,,,,,,,,,,,,,,,,
5.70E+02,6.20E+02,,,,,,,,,,,,,,,,,,
5.70E+02,6.47E+02,,,,,,,,,,,,,,,,,,
1.96E+03,6.95E+02,,,,,,,,,,,,,,,,,,
2.56E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.85E+02,8.34E+02,,,,,,,,,,,,,,,,,,
2.97E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.35E+03,4.00E+02,,,,,,,,,,,,,,,,,,
6.57E+02,6.51E+02,,,,,,,,,,,,,,,,,,
6.67E+02,4.00E+02,,,,,,,,,,,,,,,,,,
