7.80E+02,8.70E+02,,,,,,,,,,,,,,,,,,
2.96E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.81E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.55E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,7.22E+02,,,,,,,,,,,,,,,,,,
1.72E+03,5.65E+02,,,,,,,,,,,,,,,,,,
1.63E+03,7.61E+02,,,,,,,,,,,,,,,,,,
5.70E+02,5.76E+02,,,,,,,,,,,,,,,,,,
2.47E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.38E+03,9.00E+02,,,,,,,,,,,,,,,,,,
3.33E+01,5.65E+02,,,,,,,,,,,,,,,,,,
4.92E+02,8.19E+02,,,,,,,,,,,,,,,,,,
2.74E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.36E+02,7.18E+02,,,,,,,,,,,,,,,,,,
4.79E+02,8.98E+02,,,,,,,,,,,,,,,,,,
1.72E+03,5.55E+02,,,,,,,,,,,,,,,,,,
1.47E+03,7.19E+02,,,,,,,,,,,,,,,,,,
1.03E+03,6.59E+02,,,,,,,,,,,,,,,,,,
1.63E+03,6.54E+02,,,,,,,,,,,,,,,,,,
2.29E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.47E+03,5.46E+02,,,,,,,,,,,,,,,,,,
6.12E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.34E+03,9.00E+02,,,,,,,,,,,,,,,,,,
8.32E+02,4.41E+02,,,,,,,,,,,,,,,,,,
2.33E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.16E+02,6.34E+02,,,,,,,,,,,,,,,,,,
3.85E+02,5.78E+02,,,,,,,,,,,,,,,,,,
2.64E+02,6.52E+02,,,,,,,,,,,,,,,,,,
8.32E+02,8.29E+02,,,,,,,,,,,,,,,,,,
2.34E+02,4.00E+02,,,,,,,,,,,,,,,,,,
8.32E+02,8.59E+02,,,,,,,,,,,,,,,,,,
3.92E+02,8.80E+02,,,,,,,,,,,,,,,,,,
1.72E+03,8.32E+02,,,,,,,,,,,,,,,,,,
3.85E+02,8.49E+02,,,,,,,,,,,,,,,,,,
2.93E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.84E+03,9.00E+02,,,,,,,,,,,,,,,,,,
1.72E+03,6.24E+02,,,,,,,,,,,,,,,,,,
1.89E+02,7.99E+02,,,,,,,,,,,,,,,,,,
1.03E+03,4.79E+02,,,,,,,,,,,,,,,,,,
1.40E+03,9.00E+02,,,,,,,,,,,,,,,,,,
2.30E+02,4.00E+02,,,,,,,,,,,,,,,,,,
8.32E+02,8.39E+02,,,,,,,,,,,,,,,,,,
4.88E+02,6.19E+02,,,,,,,,,,,,,,,,,,
3.91E+02,4.29E+02,,,,,,,,,,,,,,,,,,
2.94E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.86E+03,4.00E+02,,,,,,,,,,,,,,,,,,
3.94E+02,9.00E+02,,,,,,,,,,,,,,,,,,
1.63E+03,8.02E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.02E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.99E+02,4.05E+02,,,,,,,,,,,,,,,,,,
4.92E+02,7.88E+02,,,,,,,,,,,,,,,,,,
4.88E+02,5.20E+02,,,,,,,,,,,,,,,,,,
3.99E+02,8.99E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.80E+02,7.27E+02,,,,,,,,,,,,,,,,,,
2.27E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.26E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.35E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.41E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.37E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.64E+02,6.31E+02,,,,,,,,,,,,,,,,,,
5.81E+02,4.02E+02,,,,,,,,,,,,,,,,,,
1.03E+03,4.68E+02,,,,,,,,,,,,,,,,,,
1.89E+03,4.00E+02,,,,,,,,,,,,,,,,,,
1.59E+03,4.00E+02,,,,,,,,,,,,,,,,,,
6.16E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.63E+03,5.02E+02,,,,,,,,,,,,,,,,,,
2.78E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.85E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.42E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.58E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.46E+02,8.09E+02,,,,,,,,,,,,,,,,,,
2.84E+02,4.00E+02,,,,,,,,,,,,,,,,,,
8.32E+02,4.60E+02,,,,,,,,,,,,,,,,,,
1.63E+03,8.47E+02,,,,,,,,,,,,,,,,,,
1.63E+03,7.92E+02,,,,,,,,,,,,,,,,,,
2.81E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.58E+02,8.68E+02,,,,,,,,,,,,,,,,,,
1.32E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.32E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.63E+03,4.70E+02,,,,,,,,,,,,,,,,,,
1.72E+03,6.01E+02,,,,,,,,,,,,,,,,,,
4.78E+02,9.00E+02,,,,,,,,,,,,,,,,,,
4.92E+02,8.30E+02,,,,,,,,,,,,,,,,,,
2.64E+02,6.62E+02,,,,,,,,,,,,,,,,,,
1.35E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.64E+02,5.80E+02,,,,,,,,,,,,,,,,,,
1.12E+03,4.00E+02,,,,,,,,,,,,,,,,,,
1.37E+03,4.00E+02,,,,,,,,,,,,,,,,,,
1.79E+02,6.92E+02,,,,,,,,,,,,,,,,,,
2.55E+02,4.00E+02,,,,,,,,,,,,,,,,,,
9.41E+02,6.78E+02,,,,,,,,,,,,,,,,,,
3.88E+02,8.84E+02,,,,,,,,,,,,,,,,,,
3.85E+02,8.49E+02,,,,,,,,,,,,,,,,,,
1.03E+03,8.89E+02,,,,,,,,,,,,,,,,,,
1.72E+03,8.05E+02,,,,,,,,,,,,,,,,,,
4.75E+02,9.00E+02,,,,,,,,,,,,,,,,,,
3.85E+02,6.84E+02,,,,,,,,,,,,,,,,,,
2.42E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.68E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.09E+02,8.05E+02,,,,,,,,,,,,,,,,,,
1.19E+03,4.00E+02,,,,,,,,,,,,,,,,,,
1.03E+03,8.51E+02,,,,,,,,,,,,,,,,,,
5.70E+02,8.63E+02,,,,,,,,,,,,,,,,,,
2.47E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
7.43E+02,5.50E+02,,,,,,,,,,,,,,,,,,
1.86E+02,7.66E+02,,,,,,,,,,,,,,,,,,
2.76E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.85E+02,4.00E+02,,,,,,,,,,,,,,,,,,
3.85E+02,6.99E+02,,,,,,,,,,,,,,,,,,
6.26E+02,9.00E+02,,,,,,,,,,,,,,,,,,
3.85E+02,7.85E+02,,,,,,,,,,,,,,,,,,
2.32E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.38E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.52E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.85E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.33E+03,4.00E+02,,,,,,,,,,,,,,,,,,
2.68E+02,4.00E+02,,,,,,,,,,,,,,,,,,
2.36E+02,4.00E+02,,,,,,,,,,,,,,,,,,
1.29E+03,8.76E+02,,,,,,,,,,,,,,,,,,
